workload,size,n_CPU,n_GPU,med_time_s_CPU,med_time_s_GPU,med_energy_j_CPU,med_energy_j_GPU,med_edp_CPU,med_edp_GPU,speedup_time,ratio_energy,ratio_edp
GEMM,2000,10,2,5.218180881999615,0.046201545499570784,223.19620600000002,18.20449999999255,1164.3310758828536,0.8528262082816018,112.94385989854153,12.260496360794933,1365.2618371437213
GEMM,4000,10,6,16.047819375499785,0.11635726450003858,697.969374,26.90150000003632,11202.680365340664,3.1204745815108055,137.91849992738926,25.945370109438418,3590.056599633248
GEMM,8000,10,10,30.50889439650018,0.22249076149910252,1092.585063,70.20300000009593,33348.007418890615,15.618641529969903,137.12432008833431,15.563224691231245,2135.1413536766713
